Cleanup Name,Location Address,City Name,State Code,Postal Code,County Name,EPA ID,Brownfields Link CSV,RCRA CSV,Superfund Link CSV,ECHO Link CSV,Response Link CSV,RE-Powering CSV,FRS Link CSV,Map Site CSV
GOSSE COURT ARMORY,126 GOSSE COURT,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:12983",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:14893,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110060611574,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.475899 -73.213226
METALWORKS,199 FLYNN AVENUE,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:12962",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:31377,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110060611592,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.455463 -73.218297
ADAMS PAPER MILL,54 CHAPEL ST,NEWBURY,VT,05051,ORANGE,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:12494",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:34816,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110060623375,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.07959 -72.059019
GEVRY MOBILE HOME PARK,GEVRY PARK,VERGENNES,VT,05491,ADDISON,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:203741",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:8663,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110069992153,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.1543604 -73.2486119
LAMOILLE VALLEY RAIL TRAIL ACCESS,DEPOT STREET EXTENSION,HYDE PARK,VT,05655,LAMOILLE,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:221041",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:32835,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070028588,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.5939318 -72.6165192
FORMER HIGHGATE TOWN GARAGE,3111 VT ROUTE 78,HIGHGATE CENTER,VT,05459,FRANKLIN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:236102",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:27414,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070209894,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.9388764 -73.0448689
MILTON HOURGLASS ROAD PROJECT - 204 US ROUTE 7,204 ROUTE 7,MILTON,VT,05468,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:236912",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:36323,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070384608,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.6277726601141 -73.1413943364929
TALC MILL,"629, 661, 663, 665 RAILROAD STREET AND 98 LENDWAY ",JOHNSON,VT,05656,LAMOILLE,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:237434",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:23146,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070525615,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.6304669 -72.7025041
LW GREENWOOD AND SONS INC.,313 VT ROUTE 14 SOUTH,EAST RANDOLPH,VT,05041,ORANGE,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:241835",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:14481,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070789667,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.9445907238444 -72.5541083319579
PORTLAND PIPELINE COMPANY PUMPING STATION,4435 VT RT 5,SUTTON,VT,05867,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:240275",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:27556,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070675657,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.648585 -72.0066285
5354 COOLIDGE HIGHWAY,5354 COOLIDGE HIGHWAY,GUILDFORD,VT,05301,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:242711",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:30856,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070789503,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.7552056 -72.5323139
GMP COOLING PONDS,74 LOWER WELDON,SAINT ALBANS,VT,05478,FRANKLIN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:246109",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:17877,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071090599,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.8082100063601 -73.0915500377731
PITTSFORD VILLAGE FARM,42 ELM STREET,PITTSFORD,VT,05763,RUTLAND,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:244455",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:31011,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071090838,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.7060080113383 -73.0281299599577
WASTE MANAGEMENT BAY STREET PARCEL #243024,1 BAY STREET,SAINT JOHNSBURY,VT,05819,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:251289",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071194930,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.41966273023 -72.0133896829807
TRUE TEMPER FACTORY,575 CONCORD AVENUE,SAINT JOHNSBURY,VT,05819,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:253810",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071349791,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.4221920168131 -72.0030460003778
GALLERY BUILDING,36 EASTERN AVENUE,SAINT JOHNSBURY,VT,05819,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:253813",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071349792,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.4181570105339 -72.016580007978
560 RAILROAD STREET,560 RAILROAD STREET,SAINT JOHNSBURY,VT,05819,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:252076",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071262524,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.4205269936568 -72.0148769728909
51 JACK AND JILL LANE,51 JACK AND JILL LANE,SPRINGFIELD,VT,05156,WINDSOR,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:254432",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071398206,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.2981144 -72.4819411
CARRIAGE HOUSE (105 EASTERN AVE),105 EASTERN AVENUE,SAINT JOHNSBURY,VT,05819,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:254745",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071372424,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.4177489794873 -72.0181459989483
WOLCOTT TOWN FOREST PARCEL 2,1166 EAST ELMORE RD ,WOLCOTT,VT,05680,,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:256574",,,,,,,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.530360980206 -72.45844603165
CAVENDISH OLD TOWN GARAGE,1932 MAIN STREET ,CAVENDISH,VT,05149,,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:257767",,,,,,,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.396116710449 -72.687127077009
46 CANAL STREET,46 CANAL STREET,BELLOWS FALLS,VT,05101,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:15259",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:36657,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038698460,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.135214 -72.445607
PUTNEY SENIOR HOUSING,EAST OF 94 MAIN STREET,PUTNEY,VT,05346,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:15264",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:29968,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038698497,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.973294 -72.520557
INTERVALE COMMUNITY FOOD ENTERPRISE CENTER,0 INTERVALE ROAD,BURLINGTON,VT,05401,CHITTENDEN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:123683",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:20373,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110044763609,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.4890806 -73.2024282
47 RAILROAD STREET,47 RAILROAD STREET,WOLCOTT,VT,05680,LAMOILLE,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:126161",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:30337,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110043455105,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.5440821 -72.4586059
WHITE'S POOL,AVENUE D,RUTLAND,VT,05701,RUTLAND,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:215001",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:12996,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067660230,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.6030733 -72.9651893
FORMER RUSSELL'S AUTOBODY,4192 ROUTE 106,PERKINSVILLE,VT,05151,WINDSOR,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:180981",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:19469,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067450458,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.3985044 -72.5151361
250 BIRGE STREET,250 BIRGE STREET,BRATTLEBORO,VT,05301,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:220801",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:34053,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070234929,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.850482 -72.569413
WOODBURY COUNTRY STORE,3652 VT ROUTE 14,WOODBURY,VT,05681,WASHINGTON,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:227389",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:10770,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070209733,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.440623 -72.414756
ELIZABETH BLOCK BUILDING,189 MAIN STREET,NEWPORT,VT,05855,ORLEANS,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:98083",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:9532,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039062439,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.93579 -72.21056
BELLOWS FALLS WAYPOINT,DEPOT STREET,BELLOWS FALLS,VT,05101,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:14800",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:18164,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039547176,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.135654 -72.444745
SRDC FORMER JONES AND LAMSON PLANT #1,160 CLINTON STREET,SPRINGFIELD,VT,05156,WINDSOR,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:16087",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:21891,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110039543688,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.288486 -72.472076
WESTWOOD GARAGE,3941 VERMONT ROUTE 14,ROYALTON,VT,05068,WINDSOR,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:17441",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:26650,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038747988,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.8186627 -72.5443056
BROCHU CITGO SERVICE STATION,47 MILL STREET,HARDWICK,VT,05650,CALEDONIA,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:238691",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:27560,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110070675631,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.5044551 -72.3652598
LAMOILLE VALLEY RAILROAD ENGINE HOUSE,191 STAFFORD AVENUE,MORRISTOWN,VT,05661,LAMOILLE,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:98643",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:6761,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110040722206,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.574303 -72.599604
BRATTLEBORO WATERFRONT 2- FORMER SCALE HOUSE,26 DEPOT ST,BRATTLEBORO,VT,05301,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:71761",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:20150,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038733136,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.8510305733722 -72.5559180607543
MOUNT ASCUTNEY SKI AREA,VERMONT 44,WEST WINDSOR,VT,05037,WINDSOR,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:204061",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:5910,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110067033873,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.4681488 -72.4597852
15-19 PINE STREET,"15, 17, 19 PINE STREET",RUTLAND,VT,05701,RUTLAND,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:244454",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:7964,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110071090837,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.6086690116714 -72.9832690083344
154 CREEK ROAD,154 CREEK ROAD,MIDDLEBURY,VT,05753,ADDISON,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:63581",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:9490,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110046367828,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.002934 -73.1605
SAINT ALBANS HOUSE,"58 AND 60 LAKE STREET, 1 CATHERINE STREET",SAINT ALBANS CITY,VT,05478,FRANKLIN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:132762",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:8317,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110045400721,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.8108837 -73.0857162
A&B MOTORS (FORMER),25 SOUTH ST,WOODSTOCK,VT,05091,WINDSOR,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:61961",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:26755,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110005261297,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.6213547 -72.5189102
BARTON MOTOR COMPANY,476 MAIN ST,BARTON,VT,05822,ORLEANS,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:93205",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:13659,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110008204415,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.751083 -72.180069
FRED'S IMPORT SPECIALISTS,167 MAIN ST,HYDE PARK,VT,05655,LAMOILLE,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:251543",,,,,,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110017286417,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.5935609911539 -72.6166329964142
JACK BURKE'S AUTO REPAIR,26 PROSPECT STREET,FAIR HAVEN,VT,05743,RUTLAND,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:21481",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:4107,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038697210,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.58829 -73.2695
RADAR STATION,944 BELLEVUE CARRIAGE ROAD,ST. ALBANS,VT,05478,FRANKLIN,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:28901",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:25057,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038712952,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.8107132 -73.0835582
FRIENDS OF ALGIERS VILLAGE - TONTINE SITE,1 GUILFORD CENTER ROAD,GUILFORD,VT,05301,WINDHAM,,"https://cimc.epa.gov/ords/cimc/f?p=121:31::::31,0:P31_ID:50461",,,,,https://cimc.epa.gov/ords/cimc/f?p=CIMC:REPOWER:::::P33_REF:5099,https://frs-public.epa.gov/ords/frs_public2/fii_query_detail.disp_program_facility?p_registry_id=110038726448,https://cimc.epa.gov/ords/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.817379 -72.57531
